total_path,text,emotion
./KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F012.wav,"n/ 내가 한 번 더 얘기해볼게요. 전무님한테 한 번 더 얘기하면 뭐 달라질 거 같진 않지만 그래도 얘기해볼게요.
",0
./KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F013.wav,"무슨 소리예요?
",0
./KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F014.wav,"윤찬 씨.
",0
./KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F015.wav,"잘 생각해봐요.
",0
./KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F016.wav,"꼭 여기서만 일을 해야 되는 건 아니잖아요? 만약에 만약에 해고 조치된다면 내가 알아봐 줄게요.
",0
./KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F017.wav,"내가 봐준다 그러잖아요. 내가 뒤 봐준다구요.
",3
./KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F018.wav,"무슨 소리예요?
",2
./KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F019.wav,"나 무슨 얘기 하는지 모르겠네?
",2
./KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F020.wav,"누가? 누가 들었는데?
",2
./KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F021.wav,"아니 무슨 오해가 있었는 거 (같은데)
",2
./KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F022.wav,"(솔직히 할 말 없으시죠+아 윤찬 씨 일단은), 아니 일단은 잠깐 상황을 좀 지켜보자고.
",0
./KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F023.wav,"윤찬 씨 윤찬 씨.
",0
./KEMDy19/wav/Session01/Sess01_impro03/Sess01_impro03_F024.wav,"어떡해야 돼. 전무님 큰일 났어요.
",4
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F001.wav,"왔어요? 밥은?
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F002.wav,"아 진짜?
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F003.wav,"나 자기랑 먹을려고 기다리고 있었는데.
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F004.wav,"괜찮아 먹는 거 그냥 옆에서 봐줘.
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F005.wav,"아 은서 줄넘기 오늘 대회 나간다고 열심히 운동하더니 곯아떨어져 자버렸어. l/
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F006.wav,"어? (아+다쳤어) 으으으 별거 아니야.
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F007.wav,"아니 그게 아니라 아까 놀이터에서 은서랑 놀다가 이렇게 돼버렸네. 괜찮아 근데 아휴 은서 다칠뻔했어 진짜 안 다쳐서 다행이지.
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F008.wav,"약 상자가 어딨는지도 몰라요 의사선생님?
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F009.wav,"알았어.
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F010.wav,"괜찮아 아줌마가 상처 좀 나면 어때 어? 괜찮아 우리 은서만 안 다치면 난.
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F011.wav,"알았어 고마워 아 갑자기 이러니까 옛날 생각난다.
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F012.wav,"왜 기억 안 나?
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F013.wav,"나 그때 맹장 터졌을 때 l/ o/ 그때 막 병원에서 우리 은미 죽어요 l/ 하면서 막 뛰어왔잖아 o/ 맹장이 죽을병 걸린 줄 알겠어 누가 보면.
",1
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F014.wav,"아니 좋아서 그렇지 (어)
",1
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F015.wav,"나는 좋았다고 그 얘기를 하고 싶은 거예요.
",1
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F016.wav,"아니 맹장이랑 몸 관리랑 무슨 상관이야.
",1
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F017.wav,"아휴 나보다 나를 더 챙겨주는 사람이 있다는 게 얼마나 좋은 건지 당신이랑 결혼해서 너무 좋아 다행이야.
",1
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F018.wav,"미안해?
",1
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F019.wav,"미안하면 사랑한다고 얘기해봐.
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F020.wav,"아 왜.
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F021.wav,"(이 오밤중에+아 맨날) 은서한테만 사랑한다 그러고 나 좀 서운해. 은서 누가 낳았어 어? 누가 낳았냐구 (저렇게 이쁜 딸내미 누가 낳았어+뭘 그런 걸 물어봐 내가 낳았겠어)
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F022.wav,"l/ 그러면은 어? 내가 듣고 싶은 말이 있는데 안 해주네 자꾸?
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F023.wav,"아 안 들려 안 들려.
",1
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F024.wav,"l/ 아 너무 작잖아 그 정도밖에 안돼? 어?
",1
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F025.wav,"(한번+왜) 뭐 어때서? o/
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F026.wav,"(왜 이럴까+아니) 남이 듣던 말던 그게 무슨 상관이래?
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F027.wav,"어머 저 말을 저렇게 무미건조하게 한다고?
",1
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F028.wav,"은서 안깨게 l/ 일단 씻고 와.
",1
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F029.wav,"으이그. (귀여워 죽겠네)
",1
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F030.wav,"수건? 거기 있잖아.
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F031.wav,"o/ 있어봐 내가, 내가 빨래한 걸로 갓 빨래한 걸로 갖다 줄게.
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F032.wav,"벗고 있어?
",0
./KEMDy19/wav/Session01/Sess01_impro04/Sess01_impro04_F033.wav,"l/ 잔다니까?
",1
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M001.wav,"어 저 지그 지금 사람 친 거야? 지금 사람 친 거 맞지? 그치?
",2
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M002.wav,"아이 씨 그러니까 나 말렸어야지. 술 먹어서 운전 안 한다고 했잖아. b/
",3
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M003.wav,"아이 씨 괜히 운전해서 이씨.
",3
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M004.wav,"잠깐만. 잠깐만 기다려봐. 이 그러니 그러니까 그 좀 생각좀 o/ 해보자고 그. o/
",4
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M005.wav,"o/ u/ 죽었으면 u/ 어떡하지? 나 수 술도 n/ 술도 마셨는데 u/ 신고를 해야되나? 아이 그니까 이게 u/ 나중에 더 일이 u/ 커질건데 그면 어떡하지. 그니까 내가 그니까 이거. b/
",4
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M006.wav,"이 야밤에 돌아다니다가 왜 내 차에 치이고 난리야 이씨. b/
",3
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M007.wav,"아이 깜짝이야. o/ b/ u/ 어 어떻게 됐어? o/ 죽었어?
",2
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M008.wav,"어? 아무것도 없다니? 그게 말이 돼? 아 틀림없이 사람을 쳤잖아. 너도 봤잖아.
",2
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M009.wav,"u/ 그 그럼 뭐지? 어? 뭐 뭐.
",4
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M010.wav,"o/ 아 l/ 아 그래 맞아. 고라니였나보다. 그치? 고라니였어. l/ 그니까 너랑 나랑 술을 마셔서 고라니를 이 사람으로 착각을 한 거야. 그지?
",4
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M011.wav,"(아니잖아+그럼) 뭐야. 그럼 어떻게 된 거야. n/ 사람은 쳤는데 그 사람이 없다는게.
",3
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M012.wav,"잠깐만. 잠깐만 우 우리 어 냉정하게 생각해보자. o/ 어차피 사람이 인지 아닌지도 모르는데 그럼 내가 그냥 가도 된다는 거지? 그럼 된다는 거 아냐?
",4
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M013.wav,"o/ 우리 술마셨잖아.
",3
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M014.wav,"그러니까 이 그냥 이대로 가자? 어? 나 이번엔 들키면 공무원시험도 못 봐.
",3
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M015.wav,"나 공무원 못 되면 우리 결혼도 못 해. 그잖아. 그냥 가자? 어?
",3
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M016.wav,"(건데+u/) 너 내가 망가지길 바래? 어? 내가 인생 바닥으로 떨어지길 바라냐고.
",3
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M017.wav,"(전화할게+야) o/ 전화기 내놔.
",3
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M018.wav,"(이래+자꾸) 이러면 나도 더 이상 안 참아.
",3
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M019.wav,"너도 사라지게 해줄까? 어?
",3
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M020.wav,"지금 니가 나한테 하는 짓이 더 이상해.
",3
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M021.wav,"날 지금 망가트리려고 하고 있잖아. b/ 너 입만 뻥끗해봐. 너도 똑같이 만들어줄테니까.
",3
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M022.wav,"(무서워+하 진짜) 무서운게 뭔지 보여줄까? 오늘 있었던 일은 니랑 나랑만 아는 거야. 아무도 못 봤어.그러니까 넌 입 닥치고 있어. 오늘 우린 고라니를 친 거야. 어차피 죽었는지 살았는지도 모르는데 알바 없잖아.
",3
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M023.wav,"그리고 너도 똑바로 들어.
",3
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M024.wav,"넌 차에서 내려도 경찰에 전화해도 넌 뒤져 알았어?
",3
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M025.wav,"b/ 잊어. 다 잊는거야. 어? o/ 그럼 원래 다시대로 돌아갈 수 있어.
",0
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M026.wav,"l/ 우리 이대로 가면 가면 돼. 우리 아무 일도 없잖아. 어? 우린 그 전처럼 돌아가면 되는거야. 이 그 사람이 죽었든 살았든 우린 사람을 친 적이 없어. l/
",4
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M027.wav,"우린 그냥 가면 돼. n/ 아무일도 없었던 거다.
",0
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M028.wav,"뭐 뭐가? 뭐 뭔데 o/ 뭔데?
",2
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M029.wav,"뭐야? o/ u/ 어 어디서 나타난 거지?
",2
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M030.wav,"(어떡해+u/) o/ 뭘 뭘 어 뭘 어떻게 해. 저기 그 이 그이 야 어. o/ 이왕 이렇게 된 거 확실하게 해야지.
",4
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M031.wav,"완전히 끝장 내야지.
",0
./KEMDy19/wav/Session01/Sess01_script01/Sess01_script01_M032.wav,"이미 늦었어.
",3
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M001.wav,"천천히 먹어. 햄버거 어디 도망 안 가. 이 콜라도 좀 먹구.
",0
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M002.wav,"켁켁 어? 갑자기 뭔 꿈?
",2
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M003.wav,"아니 아니 갑자기 햄버거 먹다 말고 이게 뭔. 어 아 글쎄 u/ 왜 물어보는데?
",2
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M004.wav,"아니 글쎄 열심히 일해서 지금 일하는 (중국집 주인)
",0
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M005.wav,"뭔데? n/
",0
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M006.wav,"아 아니 뭐 내 뜻은 그게 아니라 아니 갑자기 물어보니까 당황해서 그러는 거지.
",2
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M007.wav,"우리 여진이 꿈이 뭐야?
",0
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M008.wav,"그럼. 궁금하지.
",0
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M009.wav,"u/ l/ 아이 뭐 이렇게 크게 말해 부끄럽게.
",2
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M010.wav,"아니 그게 아니라 갑자기 그러니까 당연히 당황하지. l/ u/.
",1
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M011.wav,"근데 꿈은 왜 물어본 거야?
",0
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M012.wav,"아이 에이 아이 농담이지. u/ 사실 내 꿈은 말야.
",0
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M013.wav,"어 바다야 바다. 음 제귀포 제주도 서귀포 풍경 좋은 곳 되게 o/ 많거든? 그쪽에 바다가 보이는 양지바른 땅을 사서 하얗고 웅장하게 펜션을 짓는 거야. 이 마당에서는 바비큐도 하고.
",0
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M014.wav,"l/ 하여튼 먹는 거만. 어쨌든 거기다 우리 애기 둘을 낳아서.
",1
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M015.wav,"뭐? l/ 누가 너랑 결혼 한대?
",1
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M016.wav,"아이 방금 전엔 한다고 했잖아.
",2
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M017.wav,"b/ 유진아.
",0
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M018.wav,"유진아 이거 봐봐. 널 위해 선물을 준비했어.
",0
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M019.wav,"어서 봐봐.
",0
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M020.wav,"응 총 100개.
",0
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M021.wav,"미안해 사실 이번에도 내가 월급을 못 받았어 가게 사정도 어렵구. n/ 근데 오늘 우리 만난 지 100일인데 내가 선물 사줄수. o/
",5
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M022.wav,"o/ 아이 그치? u/ 이런 선물 받으니까 어이가 없지? o/ u/
",5
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M023.wav,"o/ 미안해. 근데 다음번에 만났을 땐 내가 꼭 멋진 선물 사줄게. 내가 지금은 비록 중국집 배달부 밖에 안되지만 u/ 열심히 일하면 제주도 앞바다에 멋진 펜션 짓고 우리도 멋지게 행복하게 살 수 있어.
",0
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M024.wav,"그치? 여진이 너가 생각해도 젓가락 백 개는 좀 심했지? 미안해.
",5
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M025.wav,"뭐? 아 그게 갑자기 왜 그래?
",2
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M026.wav,"무슨 소리야?
",2
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M027.wav,"l/ 여진아.
",1
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M028.wav,"이 이게 뭔데?
",2
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M029.wav,"이거 어떻게 샀어? 너도 돈 없잖아?
",0
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M030.wav,"n/ 아니 그래도.
",0
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M031.wav,"n/ 여진아.
",5
./KEMDy19/wav/Session01/Sess01_script02/Sess01_script02_M032.wav,"n/ 여진아 n/ 사랑한다. 진짜 사랑해.
",1
./KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M001.wav,"네 안녕하세요.
",0
./KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M002.wav,"네 그렇습니다만 어쩐 일인가요?
",0
./KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M003.wav,"네 그렇게 됐습니다.
",0
./KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M004.wav,"일하는데 마음 맞고 아이디어 비슷한 사람끼리 하는 거죠. 누굴 차고 차이는 거는 아닌 거 같습니다만.
",0
./KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M005.wav,"팀도 아닌데 설명을 드려야 됩니까?
",0
./KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M006.wav,"그런 소은 씨는 왜 물어보시는 겁니까? 어차피 추진되면 다 아는 아이디어를 굳이 추진도 하기 전에 물어보는 이유가 뭘까요?
",0
./KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M007.wav,"글쎄요. 그건 아쉬움이라기보단 궁금증이겠죠. 아니면 도대체 날 이렇게 엿 먹인 게 누굴까? 하는 질투 정도로 해석되는군요.
",0
./KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M008.wav,"(지나치신 것 같은데+지나친 건 아니라고 봅니다) 어차피 지나친 건 소은 씨 같군요 곧 회의가 시작 될 거라서 저는 보고서를 다 o/ 파악해야는데 소은 씨 덕분에 그 시간을 뺏기고 있지 않습니까.
",0
./KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M009.wav,"생각보다 소은씨는 까다롭군요. 그게 왜 궁금합니까?
",0
./KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M010.wav,"발전? 어디까지 돼야 발전일까요? 아이디어를 내는 족족 채택되면 발전된 겁니까? 아니면 회사에서 무조건 인정돼주면 그게 발전된 겁니까?
",0
./KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M011.wav,"좋은 질문이군요. 솔직히 소은 씨 아이디어가 가장 훌륭했고 가장 높은 점수를 받았습니다. 하지만 저는 소은 씨 같은 스타일을 싫어합니다.
",0
./KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M012.wav,"아뇨 기본이 부족해서 싫고 이 뜻은 심사위원 모두 공감했습니다.
",0
./KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M013.wav,"제가 말씀드리면 소은 씨는 발전하는 게 아니라 o/ 퇴보하게 될 겁니다. 발전이란 바탕이 있어야 높아지는 건데 잔인한 얘기겠지만 소은 씨는 바탕이 부족합니다. 작성 후 읽어는 보셨습니까? 페이지 하나하나 마다 오타가 하나씩 있습니다 (그리고)
",0
./KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M014.wav,"이번 장기 프로젝트의 핵심은 뭐죠?
",0
./KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M015.wav,"음 맞습니다. 그 지속성. 그리고 기본적으로 이번 프로젝트는 3년이란 시간을 기본 바탕으로 하고 있습니다. 그중에서 가장 필요한 게 담당자의 책임감과 꾸준함이죠. 환경 문제가 단 한 번 해결되는 게 아닙니다. 하지만 소은 씨는 그 기본마저 안 되어 있습니다. 자기 보고서 하나도 제대로 완수 못하고 오타를 내는 담당자한테 어떻게 3년이나 지속되는 프로젝트를 맡길 수가 (있겠습니까)
",0
./KEMDy19/wav/Session01/Sess01_script03/Sess01_script03_M016.wav,"제 이야기는 끝난 것 같군요. 회의 시작 10분 전입니다. 저는 소은 씨한테 5분을 드렸고 소은 씨는 어느 정도 이해한 것 같군요. 버려진 5분만큼 발 본인을 발전시키고 n/ 나중에 만납시다. 그럼 나가주시죠.
",0
./KEMDy19/wav/Session01/Sess01_script04/Sess01_script04_M001.wav,"432번 이유진씨 맞습니까?
",0
./KEMDy19/wav/Session01/Sess01_script04/Sess01_script04_M002.wav,"음 지방대 출신이시네요.
",0
./KEMDy19/wav/Session01/Sess01_script04/Sess01_script04_M003.wav,"(사정으로+네) 잘 알겠습니다. n/ o/ 어 학점은 꽤 높군요. 전공 지식도 풍부하고 대학원까지 나왔으니 이 분야에 대해서는 많이 아실 것 같습니다.
",0
./KEMDy19/wav/Session01/Sess01_script04/Sess01_script04_M004.wav,"(감사합니다+음) 근데 이게 장점이면서도 단점이군요. 지방대 이공계 출신에 더군다나 대학원을 나왔으니 나이도 많고 경력은 회사 생활 딸랑 삼 개월 빼고는 전무하고.
",0
